Number of components: 1
Number of edges: 195
Number of nodes: 93
Random jump factor: 0.15

PageRank of nodes, in descending order:
0.04821884416235794	8709207
0.03471312258467498	11287582
0.03438927990335218	9650960
0.033945207898198146	12610128
0.032378178767292154	8553535
0.030345368243697247	12518224
0.02840315160119832	11044077
0.026297115208992885	11160736
0.022967154724891053	12560332
0.01994922776978065	12857908
0.01836471311750897	11886254
0.018084558434627633	9420209
0.01729070715243946	12663788
0.01601355981548326	7933109
0.014686607321731108	11163673
0.012795787890889556	8289365
0.012595414372697386	9018146
0.012346471680740793	11878901
0.012000066732520128	9784363
0.012000066732520128	9568045
0.011541598837893317	10873782
0.01129523862464973	10364381
0.01099181434082937	7831768
0.010194744675546489	7491757
0.009620401196199085	11158207
0.009224470472656713	11602792
0.009224470472656713	12050360
0.009224470472656713	10233949
0.009214192428228522	11145916
0.008907476687903558	10559364
0.008907476687903558	11040122
0.008907476687903558	11581419
0.00886474040069277	11499923
0.008772521970877915	11243812
0.008772521970877915	9060658
0.008628773901304879	11883199
0.008222565133334313	12566713
0.008222565133334313	9465097
0.007974322203918987	7523700
0.007873113105798562	9811779
0.007873113105798562	10364505
0.007873113105798562	12033775
0.00781635636536375	7494284
0.00781635636536375	8615005
0.0073473728019004	7666533
0.0073473728019004	8551571
0.0073473728019004	9372953
0.0073473728019004	9557678
0.007230937838440107	10362134
0.007230937838440107	12663770
0.007027833454454825	8200503
0.007027833454454825	12033769
0.007027833454454825	7561785
0.007027833454454825	14517069
0.007027833454454825	8764516
0.007027833454454825	12208977
0.007027833454454825	8178438
0.007027833454454825	12706096
0.007027833454454825	8139029
0.006824729070469543	8601783
0.006824729070469543	10971133
0.006824729070469543	12890615
0.006824729070469543	9343214
0.006824729070469543	9261437
0.006824729070469543	9298727
0.006824729070469543	10918034
0.006824729070469543	9469843
0.006824729070469543	9311816
0.006824729070469543	12584306
0.006824729070469543	8973339
0.006824729070469543	7595373
0.006824729070469543	8825715
0.006824729070469543	9060652
0.006824729070469543	9032384
0.006824729070469543	11289806
0.006824729070469543	10573627
0.006824729070469543	8957670
0.006824729070469543	9234794
0.006824729070469543	8806551
0.006824729070469543	11682199
0.005833101775575335	7745672
0.005833101775575335	7778283
0.005833101775575335	9636375
0.005833101775575335	7815562
0.005833101775575335	12482659
0.005833101775575335	12840887
0.005833101775575335	11967289
0.005833101775575335	8957669
0.005833101775575335	11121865
0.005833101775575335	12533712
0.005833101775575335	8525612
0.005833101775575335	10712890
0.005833101775575335	8151305
