Number of components: 12
Number of edges: 3545
Number of nodes: 1458
Random jump factor: 0.15

PageRank of nodes, in descending order:
0.012523027421346226	9369084
0.011588900813100246	8669492
0.008496276783993591	12486146
0.007808878780898651	9265639
0.007650259987876822	10912914
0.007610216836590971	8614504
0.007434212390571233	12787320
0.007356095081694549	11775232
0.00619998089345574	8069300
0.006091778748496448	9520006
0.005835661233687887	10936880
0.005636114594361291	10867785
0.005566032160944826	10525981
0.005497376030207103	9343467
0.005460140787045653	8624095
0.005333900305350591	9756330
0.005120269803670363	8848271
0.004390666411304262	7824157
0.00438829278596509	12451108
0.004044822428732324	9003062
0.004010012566480641	11113217
0.0038938392185545526	11950276
0.003814337608377202	11790212
0.0036954248946489917	9508150
0.0036657536871341403	8596645
0.003628973856917633	12355988
0.003456114688651234	9626772
0.0034080123987477967	8871590
0.0034024240077008398	11095526
0.00337963440679262	10980578
0.0032791372932780695	8644717
0.003277417242902774	11315514
0.003265290724969291	8624096
0.003165769846137886	10694577
0.003149126106312571	10998553
0.003128621703359653	9307578
0.0029868555885563075	10940674
0.002871448045287855	9189032
0.0028602642545349213	10816430
0.002808223435346988	8128960
0.0027987229596392904	9619639
0.002769644645296699	8786847
0.0027601593052795875	12433263
0.002726855801658535	10483785
0.0026961434664768	12876259
0.0025990001668985165	8890772
0.002583869188127352	11939894
0.0024714552829050813	10611368
0.00239902403192035	8947284
0.002331656102372703	12116196
0.0023266242418994772	9920359
0.002307151250646596	11895043
0.002305420375004756	9460714
0.002294102530027272	12192621
0.0022720112523729407	8797010
0.00226472792924055	12962909
0.002214823547172389	9012418
0.002186153011036898	9850873
0.002129875002979665	10852539
0.0021254779916619515	11193807
0.0021190019982515232	7654074
0.0020953830460884544	12105308
0.002086488939858801	12451676
0.0020188823596752736	8929157
0.0020160654268963373	9040748
0.0020100160107291024	7992850
0.0019901823599265695	9052714
0.0019826266124320993	7566000
0.00195888669975155	8648331
0.0019505404511801702	10413465
0.0019490946203276766	11070505
0.0019455383585973713	12411758
0.0018009620991711875	12951193
0.0018009135292774388	12552037
0.0017825323203628897	9728943
0.0017814051693851613	10818140
0.0017783712406683608	10462111
0.001773886387922917	11673590
0.0017527505060045904	10818505
0.001733028818298657	10349334
0.0017301277849227773	8820179
0.001730127784922777	7532337
0.0017061199216205068	8993479
0.0017053910008657579	7486872
0.0016674592083118355	10624576
0.0016620852440161248	8040342
0.0016594840289649298	8830309
0.0016559417258443876	9619150
0.0016430324562979372	7746463
0.0016336837968658178	10448801
0.0016272745184413183	9425904
0.0016191678363373652	10212558
0.0016191678363373652	9700658
0.0016088846219141826	7847867
0.0016033294111768431	14521991
0.0015875742813535076	8710077
0.0015763873269524918	12053131
0.0015533201485626788	12457072
0.0015220117058463475	9211985
0.0015196378144845097	8834536
0.0015129019041651474	10682216
0.0015029685651148622	10488446
0.0014826460494721063	8702415
0.0014593553464865476	10206226
0.0014458729620095171	9674794
0.0014423708995427126	8841967
0.0014360209785389537	9700208
0.0014221150670229354	9333264
0.0014183654714030624	12629906
0.0014153972701531306	10190327
0.0014130978619941814	9137113
0.0014009196284554696	9811931
0.001385386449110864	8070517
0.0013792950131632463	12471457
0.0013726405062169723	11115331
0.0013724855553184229	7670501
0.0013698930157689578	7970234
0.0013601732774245854	10687744
0.0013455975489577265	9280167
0.0013360209308642054	12379263
0.001334486373520338	9270069
0.001319750584536546	9290497
0.0013119154072785831	9674791
0.0013019565772099497	10329743
0.0012953663914518064	12419536
0.0012951776005572081	10818499
0.0012656793596132604	11173877
0.0012653419043775487	9831992
0.0012624442366253959	10671644
0.0012593983536986057	12609489
0.0012582339150274393	9547235
0.0012459826197236238	11281316
0.0012439832679085523	11683989
0.0012201894764839443	11015454
0.0012009209302900135	9412500
0.0011666799623349998	9524800
0.0011614413311897094	10699053
0.0011509163645287538	9877525
0.0011174255424262925	12957508
0.0011157574909196406	7891871
0.0011095050070589006	7485228
0.0011047744395361783	9831994
0.0011047744395361783	9831993
0.0011001934122535093	11231028
0.0010830478946173836	10413774
0.0010717069246613566	7487559
0.0010662806204947703	10912224
0.0010630217739989887	9777946
0.0010591192745432493	7853720
0.0010582530163492972	10528114
0.0010536846403359499	10609670
0.0010479715411132664	7763336
0.001039158307110009	8075646
0.0010335292869027893	11889238
0.0010264687595873917	7695621
0.0010105499153628004	7944299
0.001003370010251708	10194255
0.0010024584955656795	11535112
9.968014600687297E-4	9831995
9.925912676358398E-4	8725748
9.909807796348276E-4	8846238
9.871569402633872E-4	7534068
9.84915558855125E-4	11553277
9.82487086257018E-4	10454160
